sentence1,sentence2,similarity
"terminals 4 , 5 , and 6 are only connected to the positive battery terminal .",the other terminals are connected to the positive terminal .,0.87176853
"What the Papers Say, Dec. 30, 2013","what the papers say , mar. 12 , 2013",0.87198275
You have to decide what you want to get out of this.,It depends on what you want to achieve.,0.87422323
"thank you , mister the police chief .","thank-you , mister the commissioner .",0.8746819
car bombs kill at least 49 in iraq,at least 66 killed in bomb blasts in iraq,0.87602
A man is playing guitar.,One man is playing the guitar,0.8770173
a brown dog squating on grass .,A brown dog is sitting down,0.8770948
Two dogs are cheerfully playing on the beach,Two dogs are playing on a beach made of rocks,0.87733847
a doubly decker red bus driving down the road .,red double decker bus taking on passengers .,0.8796715
red double decker bus taking on passengers .,red double decker bus driving down a street .,0.88334817
there is a closed path to the battery,the battery is in a closed path .,0.88587105
terminal 4 is connected to the positive batterty terminal,terminal 5 is connected to postive terminal of the battery,0.8862119
Masked people are looking in the same direction in a forest,People wearing costumes are gathering in a forest and are looking in the same direction,0.8890631
more than 70 dead in clashes at morsi rallies in egypt,at least 38 morsi supporters die in clashes,0.89250326
perhaps we would then have to avoid a disaster .,we would perhaps have been able to prevent a disaster .,0.8965176
A man is cleaning the sink,a man pours cleaner in his sink .,0.8991057
"should babies be left to "" cry it out ? "" ...",should babies be allowed to ' cry it out ' ? # attachment # parenting,0.8995945
the battery is contained in a closed path without any devices,the battery is in a closed path .,0.89996594
a man is standing in front of the window and looking outside .,a man is looking out of a window .,0.9029085
"likewise , the 30-year bond < us30yt = rr > slid 1-11 / 32 for a yield of 4.38 percent , up from 4.30 percent .","The 30-year bond US30YT=RR grew 1-3/32 for a yield of 4.30 percent, down from 4.35 percent late Wednesday.",0.9037324
former reagan spokesman larry speakes dies at 74,former spokesman for u.s. president ronald reagan dies,0.907025
One man is playing the guitar,One man is passionately playing the guitar,0.90825987
a woman is stirring two eggs in a glass bowl .,a woman beats two eggs in a bowl .,0.9087563
the court 's three-judge tribunal was expected to give its verdict next february .,The next court session will be when the three-judge tribunal announces its verdict in mid-February.,0.9100586
the leaders are today of a new chance and therefore let us take it .,the leaders now have a new chance and let them therefore seize it .,0.9122663
the dog is running on grass .,a dog runs through the grass .,0.9167501
someone is slicing an onion .,A man is cutting an onion,0.92036563
terminal 6 and the positive terminal are not separated by the gap,there is no gap between the positive battery terminal and terminal 6,0.9272694
there was no gap between terminal 6 and the positive terminal .,there is no gap between the positive battery terminal and terminal 6,0.927468
A man is playing a musical keyboard.,A person is playing the keyboard,0.9275809
The man is intensely playing the guitar,One man is passionately playing the guitar,0.9295986
someone is slicing an onion .,a man cuts an onion .,0.9299504
terminal 6 and the positive terminal are not separated by the gap,there was no gap between terminal 6 and the positive terminal .,0.9300209
A person is slicing an onion.,a man cuts an onion .,0.93146044
return to an original state .,return to a prior state,0.9314867
A person is slicing an onion.,A man is cutting an onion,0.93174946
a young boy in red swim trunks is jumping into a pool .,A young boy wearing a red swimsuit is jumping into a blue kiddies pool,0.9327398
"A girl in a uniform, which is blue, is quickly raising her arm",A girl is raising a blue uniform with her arm,0.937993
There is no person singing and playing the guitar,There is no man playing the guitar,0.9381943
a sudden outburst .,a sudden ( emotional ) outburst .,0.9429231
A girl is raising a blue uniform with her arm,"A girl in a uniform, which is blue, is raising her arm.",0.95711696
A deer jumps a fence.,The deer is jumping over the fence,0.9596762
"jenni rivera , mexican music star , dies in plane crash",mexican singer jenni rivera believed killed in plane crash,0.9615277
"A girl in a uniform, which is blue, is quickly raising her arm","A girl in a uniform, which is blue, is raising her arm.",0.96250576
a doubly decker red bus driving down the road .,red double decker bus driving down a street .,0.9685574
a man cuts an onion .,A man is cutting an onion,0.97041017
us drone strike kills six in pakistan officials,us drone kills six militants in pakistan : officials,0.9709447
A person is slicing an onion.,someone is slicing an onion .,0.975555
A woman is playing the flute.,The woman is playing the flute,0.98130083
a man is cutting pieces of butter into a mixing bowl .,a man cutting butter into a mixing bowl .,0.98487103
"The woman wearing silver pants, pink bellbottoms and a pink scarf is happily riding a bike","The woman wearing silver pants, pink bellbottoms and a pink scarf is riding a bike",0.98699665
A man is dragging a dead deer.,a man is dragging a dead deer .,0.98908997
"mr president , the cashman report can be summed up in a few words : the power of citizens on the bureaucracy .","mr president , the cashman report can be summed up in a few words : the power of the citizens on bureaucracy .",0.99769807
