sentence1,sentence2,similarity
powerful quake strikes off eastern indonesia,magnitude-6.0 quake jolts santa cruz islands : cenc,0.81128424
mexico storm death toll continues to rise,philippines recovering after powerful typhoon,0.8113715
boston bombing suspect charged in hospital bed,'ready to go home : ' last boston bombing victim leaves the hospital,0.8121827
muslim brotherhood supporters die in egypt clashes,4 egyptian soldiers killed in sinai ambush,0.8123866
Nobody is floating on a raft,There is no person riding a jetski in the waves,0.8125028
sound sharply or shrilly .,"start suddenly , as if from fright",0.8125719
A woman is slicing a big pepper,a woman is slicing some vegetables .,0.8127403
the battery is in a closed path but connects with nothing else,there is no gap between the terminals,0.812812
A man is slicing butter,Pieces of butter are being added to the stand mixer,0.81291914
there is a gap in the circuit .,there is a path from bulb to battery,0.81293386
Nobody is cutting a capsicum into pieces,The man is not putting chicken into the container,0.81314665
nigeria votes in tight presidential election,egyptians wait for key presidential vote results,0.8135893
There is no woman putting on lipstick,Nobody is holding a hedgehog,0.814092
Nobody is cutting a capsicum into pieces,There is no man making a phone call,0.8141617
philippines recovering after powerful typhoon,powerful quake strikes off eastern indonesia,0.8142711
there is a gap in the circuit .,tells you that there is a gap,0.81451094
mony shares rose 8.76 per cent to $ 31.90 in after-hours trading in new york .,"shares closed on nasdaq just below their 52-week high , at $ 32.17 , up $ 1.54 .",0.8145865
a woman is slicing some vegetables .,the lady chopped up the green onions .,0.8146734
a south african airways plane is flying in a blue sky .,a yellow and blue airplane is flying in the sky .,0.814688
there is not a terminal connected to the positive path of the battery,because bulb a was still in a closed path with the battery,0.8150689
the entrusted muslim brotherhood,muslim brotherhood supporters die in egypt clashes,0.81525886
two dogs are playing in the snow .,two black dogs are jumping and playing with a yellow tennis ball in the snow .,0.81530905
israeli security forces arrest 8 palestinians in overnight west bank sweeps,israel to free palestinian hunger striker,0.8155583
there is a complete circuit,there is no gap between the terminals,0.81556165
suicide bomber kills 12 in nigeria church,taliban attacks kill 17 civilians in afghanistan,0.81588155
over 100 dead as typhoon slams central philippines,six dead in philippine restaurant blast,0.8158855
mexico storm death toll continues to rise,over 100 dead as typhoon slams central philippines,0.8167479
Nobody is cutting a capsicum into pieces,There is no woman putting on lipstick,0.81719375
the occurrence of a uniting of separate parts .,the act of fastening things together .,0.8173658
obama 's day : prime time on syria,u.n. observer patrol arrives at syria massacre site,0.8174279
a non-zero voltage means that the terminals are not connected .,the positive battery terminal is seperated from the negative battery terminal,0.81807786
Nobody is floating on a raft,Nobody is holding a hedgehog,0.81832653
suspected saudi militant dies in lebanese custody,pro-pak taliban warlord killed in us drone strike,0.8184978
suicide bomber kills 12 in nigeria church,six dead in philippine restaurant blast,0.81881094
the battery is in a closed path but connects with nothing else,there is a path from bulb to battery,0.8190015
mandela to spend christmas in hospital,nelson mandela hospital release reports ' incorrect',0.8190056
being in a protected state or condition,a state of being encircled,0.81901586
nigeria votes in tight presidential election,somalia lawmakers to vote for new president,0.8190963
there is not a terminal connected to the positive path of the battery,there is no gap between the terminals,0.81923425
headlines in major iranian newspapers on sept 27,iran ' thwarts nuclear sabotage attempts',0.8192525
israel detains 37 palestinians as arrest operation continues,israel launches ground offensive in gaza,0.81973124
at least 60 die in iraq prison attack,middle east : iraq : 17 prisoners escape in kirkuk,0.8201408
seven peacekeepers killed in sudan 's darfur,taliban attacks kill 17 civilians in afghanistan,0.8202643
there is a path from bulb to battery,because bulb a was still in a closed path with the battery,0.8215836
There is no man standing near the water and holding fishing poles,There is no person riding a jetski in the waves,0.8217206
"iran , world powers agree nuclear deal",iran insists that its nuclear program is for peaceful purposes,0.82213867
sly stallone 's sone sage found dead in la,glee star cory monteith found dead in hotel room in canada,0.82219064
there is a complete circuit,the battery is in a closed path but connects with nothing else,0.8223702
seven peacekeepers killed in sudan 's darfur,us military aircraft shot at during evacuation mission in south sudan,0.82240105
a non-zero voltage means that the terminals are not connected .,there is a gap in the circuit .,0.8224728
it checks the electrical state between two terminals .,"if there is a gap between the terminals , the voltage will be different .",0.82257265
a woman is walking on an open ground with a pet dog as some other dogs follow them .,The woman is walking the dog down the street ,0.82267237
move in a spiral or zigzag course .,move or sway in a rising and falling or wavelike pattern .,0.8227756
when the switch is in the same papth as the bulb .,because bulb a was still in a closed path with the battery,0.8247776
A woman is petting a dog near a stone trail,A woman is playing with a brown dog on a garden path,0.82488036
iran ' thwarts nuclear sabotage attempts',iran insists that its nuclear program is for peaceful purposes,0.8248921
A brown dog and a black dog are in the grass,two large black dogs are playing in a grassy field .,0.82530755
nigeria votes in tight presidential election,india starts voting in world 's largest election,0.82544404
india 's anti-graft party forms government in delhi,india starts voting in world 's largest election,0.8257004
syrian rebels claim responsibility for killings in lebanon,u.n. observer patrol arrives at syria massacre site,0.8257516
israel to free palestinian hunger striker,israel launches ground offensive in gaza,0.8258757
"obama coming ' to listen ' to israel , palestinians",israel to free palestinian hunger striker,0.8266515
"so , can you do this ?",how to do that ?,0.8266929
"on monday , the dow declined 5.25 , or 0.1 percent , at 8,983.80 , having shed 2.3 percent last week .","by late afternoon , the dow jones industrial average was up 12.81 , or 0.1 percent , at 9,331.77 , having gained 201 points monday to its highest level since july 2002 .",0.82717913
"i rang him at 5.30am to see where he was , no reply .","sent him a text asking him to let me know he was ok , no reply .",0.8273489
"if a term occurs in the document , the value will be non-zero in the vector .","in vector space model , the documents from which the information is to be retrieved are represented as vectors .",0.82787335
"kerry plan to include prisoner release , settlement freeze",israel to free palestinian hunger striker,0.82838
Two brown dogs are playing with the frisbee in the water,a brown dog splashes in the water while carrying a ball in it 's mouth .,0.8290634
There is no man making a phone call,There is no woman tapping her fingers,0.82999516
it checks the electrical state between two terminals .,a non-zero voltage means that the terminals are not connected .,0.830068
israel detains 37 palestinians as arrest operation continues,israel to free palestinian hunger striker,0.8311672
118 people killed in twin blasts in nigeria,six dead in philippine restaurant blast,0.8315963
"obama coming ' to listen ' to israel , palestinians",obama 's day : prime time on syria,0.83180094
a person is slicing some onions .,the lady chopped up the green onions .,0.83230567
iran nuclear talks extended to november 24,iran ' thwarts nuclear sabotage attempts',0.8333113
muslim brotherhood supporters die in egypt clashes,tunisia opposition leader slain ; protests erupt,0.8334737
there is a path from bulb to battery,bulb a and bulb c are in a closed path with the battery .,0.83461463
iran moderate wins presidency by a large margin,"iran , world powers agree nuclear deal",0.83462733
iran nuclear talks extended to november 24,headlines in major iranian newspapers on sept 27,0.8348239
there is a path from bulb to battery,bulb b and c were contained in a closed path with the battery,0.8354011
There is no man making a phone call,There is no woman putting on lipstick,0.8358928
iran nuclear talks extended to november 24,"iran vows to preserve "" peaceful "" nuclear program",0.8360808
the battery is in a closed path but connects with nothing else,bulb a and bulb c are in a closed path with the battery .,0.83625656
bulb a and bulb c are in a closed path with the battery .,when the switch is in the same papth as the bulb .,0.83635515
a non-zero voltage means that the terminals are not connected .,there is not a terminal connected to the positive path of the battery,0.83675665
more than 60 killed at iraq funeral,at least 47 killed in baquba blasts,0.83766615
Three men are practicing karate in a gym,Three boys in karate costumes are fighting.,0.83794314
mandela discharged from hospital,mandela to spend christmas in hospital,0.838007
headlines in major iranian newspapers on sept 27,"iran , world powers agree nuclear deal",0.8404241
a person is slicing some onions .,a woman is slicing some vegetables .,0.8407756
because terminal 4 is connected to the positive terminal but not the negative terminal,the positive battery terminal is seperated from the negative battery terminal,0.8412452
The people are standing at a carnival,People are grouping at a stand at the fair,0.8412943
at least 60 die in iraq prison attack,at least 47 killed in baquba blasts,0.8420661
the battery is in a closed path but connects with nothing else,there is a gap in the circuit .,0.8421313
"life under islamist militants - broken limbs , torn lives in northern mali",fight for mali town reflects islamist tactics,0.8431212
Nobody is cutting a capsicum into pieces,The man is not slicing potatoes,0.8445894
tokyo shares close 0.88pc lower,tokyo stocks close up 0.13pc,0.84503746
assign to or arrange into categories,ascribe or place in association with,0.8456803
A man is slicing butter,A person is buttering a tray.,0.8463564
is that how it works ?,how to do that ?,0.84675354
the man is playing the guitar .,One man is intensely playing a guitar,0.84979886
Nobody is cutting a capsicum into pieces,Nobody is holding a hedgehog,0.850511
There is no woman tapping her fingers,There is no woman putting on lipstick,0.85173064
A man and a woman are silent,A group of people is silent,0.8524771
A woman is cutting some fish.,a man is cutting a fish .,0.8529128
the battery is in a closed path but connects with nothing else,bulb b and c were contained in a closed path with the battery,0.8534284
The person is peeling an onion,A man cuts an onion.,0.8543784
there is a complete circuit,there is a path from bulb to battery,0.85457546
A brown dog and a black dog are in the grass,Two black dogs are playing on the grass.,0.8562929
mandela discharged from hospital,nelson mandela hospital release reports ' incorrect',0.8571816
stocks edge higher after greek debt deal,greece bailout uncertainty weighs on global markets,0.8572321
iran ' thwarts nuclear sabotage attempts',"iran , world powers agree nuclear deal",0.8587175
the positive battery terminal is seperated from the negative battery terminal,the battery is in a closed path but connects with nothing else,0.85888076
a non-zero voltage means that the terminals are not connected .,"if there is a gap between the terminals , the voltage will be different .",0.85950464
because terminal 4 is connected to the positive terminal but not the negative terminal,there is not a terminal connected to the positive path of the battery,0.86065954
there is not a terminal connected to the positive path of the battery,there is a gap in the circuit .,0.86080766
The elephant is being ridden over a woman,a woman rides an elephant in front of an adoring crowd .,0.86190736
someone is sewing things .,a woman is using a sewing machine .,0.86234224
the battery is in a closed path but connects with nothing else,because bulb a was still in a closed path with the battery,0.8624875
"iran , world powers agree nuclear deal","iran vows to preserve "" peaceful "" nuclear program",0.86449885
"By inducing Arf and Ink4a in primary rodent fibroblasts, oncogenic Ras expression leads to growth arrest and premature senescence.","When expressed alone in primary cells however, oncogenic Ras induces premature senescence, a putative tumour suppressor mechanism to protect from uncontrolled proliferation.",0.86541235
someone is playing a piano .,a boy is playing a piano .,0.8654731
there is a complete circuit,there is a gap in the circuit .,0.8664945
iran ' thwarts nuclear sabotage attempts',"iran vows to preserve "" peaceful "" nuclear program",0.86688524
the positive battery terminal is seperated from the negative battery terminal,there is a gap in the circuit .,0.86712414
taliban attacks kill 17 civilians in afghanistan,pro-pak taliban warlord killed in us drone strike,0.86846066
the man is playing the guitar .,A talented man is playing the guitar,0.8691203
israel detains 37 palestinians as arrest operation continues,israeli security forces arrest 8 palestinians in overnight west bank sweeps,0.8720337
There is no man playing a guitar on stage,There is no man playing a piano,0.8727775
suspected saudi militant dies in lebanese custody,syrian rebels claim responsibility for killings in lebanon,0.8735807
bulb b and bulb c are still in closed paths .,bulb b and c were contained in a closed path with the battery,0.8744256
A woman mixes up vegetables.,a woman is slicing some vegetables .,0.8787716
chinese stocks gain at midday monday,Shenzhen stock indices close higher Monday,0.8818044
The man is not slicing potatoes,The man is not putting chicken into the container,0.88457274
A talented man is playing the guitar,One man is intensely playing a guitar,0.885214
the flock of sheep are spread out in the field .,a sheep grazing in a field .,0.8882811
The person is peeling an onion,a person is slicing some onions .,0.88848364
more than 60 killed at iraq funeral,at least 60 die in iraq prison attack,0.889492
there is not a terminal connected to the positive path of the battery,the battery is in a closed path but connects with nothing else,0.8897191
bulb a and bulb c are in a closed path with the battery .,because bulb a was still in a closed path with the battery,0.890189
"4 killed , several injured in sw china car accident","10 dead , five injured in sw china road accident",0.8922256
bulb b and bulb c are still in closed paths .,because bulb a was still in a closed path with the battery,0.89434665
iran nuclear talks extended to november 24,"iran , world powers agree nuclear deal",0.8959898
bulb b and bulb c are still in closed paths .,bulb a and bulb c are in a closed path with the battery .,0.8960556
A snowboarder is grinding down a long concrete rail,A person is snowboarding down a railing in the snow,0.901278
bulb b and c were contained in a closed path with the battery,because bulb a was still in a closed path with the battery,0.90439653
there is not a terminal connected to the positive path of the battery,the positive battery terminal is seperated from the negative battery terminal,0.9082243
Nobody is cutting a capsicum into pieces,There is no one cutting a tomato,0.9084208
over 100 dead as typhoon slams central philippines,philippines recovering after powerful typhoon,0.90871024
"the company has expanded into providing other services for buyers , including payment services .","the company has expanded those basic services , offering payment and even financing .",0.90977025
118 people killed in twin blasts in nigeria,suicide bomber kills 12 in nigeria church,0.91029394
The lady is cracking an egg into a bowl,A woman is cracking eggs.,0.9128677
Two men are holding some water standing near fishing poles,Two men are holding fishing poles and fishing tackle,0.91471636
Two black dogs are playing on the grass.,two large black dogs are playing in a grassy field .,0.917594
you can see where the gap is,tells you that there is a gap,0.91858727
Someone is holding a small animal,a man holds a small animal in one hand .,0.92113733
a person is slicing some onions .,A man cuts an onion.,0.9211449
"sylvester stalloneâ € ™ s son , sage stallone , found dead in hol",sly stallone 's sone sage found dead in la,0.9274964
bulb a and bulb c are in a closed path with the battery .,bulb b and c were contained in a closed path with the battery,0.92832965
vector space representation results in the loss of the order which the terms are in the document .,"finally , the order in which the terms appear in the document is lost in the vector space representation .",0.92921937
iran insists that its nuclear program is for peaceful purposes,"iran vows to preserve "" peaceful "" nuclear program",0.93125254
"so , can you do this ?",Can you do this?,0.93523735
Hernandez double gives Mexico victory over Japan,hernandez double gives mexico victory,0.94232064
A brown and white dog is putting the baseball in its mouth down,"A dog, which has a brown and white coat, is holding a baseball in its mouth",0.94277793
arrange a program of or for .,"arrange a programme for an individual , group , or entity .",0.9558277
The men are having a conversation,The men are talking,0.95632434
The children of a family are patiently playing and waiting,The children of a family are playing and waiting,0.9635155
A keyboard is being played by a man,A man is playing a keyboard,0.9653794
two dogs are playing in the snow .,Two dogs play in the snow.,0.9715821
Two dogs playing in the snow.,two dogs are playing in the snow .,0.98049885
The Bush administration blames the wave of bombings and guerrilla attacks on Saddam loyalists and foreign Muslim militants who have entered Iraq to fight U.S. troops.,The Bush administration blames Hussein loyalists and foreign Muslim militants who have entered Iraq to fight U.S. troops for the wave of bombings and guerrilla attacks.,0.98088354
Two dogs playing in the snow.,Two dogs play in the snow.,0.98850715
